6.653985447785239060e-38,9.871512259944022753e-38,1.653112492839166208e-37,1.465900641101858220e-37
7.117624418414201661e-38,1.055934330776740054e-37,1.768298704250093683e-37,1.568042232726621952e-37
5.557447350423390765e-38,8.244744459421393443e-38,1.380689169727404173e-37,1.224328742195711984e-37
4.337957316191975274e-38,6.435571458028392029e-38,1.077719734897663043e-37,9.556700207384574684e-38
7.804060554424269656e-38,1.157770482741085327e-37,1.938836521153824707e-37,1.719266965595186926e-37
1.039100260635948149e-37,1.541555965619517473e-37,2.581534984783394240e-37,2.289181048242813859e-37
